region_key,month,day,TMIN,TMAX,IRRAD,VAP,WIND,RAIN,n_years
in,1,29,-5.0633,1.75,7645000.0,4.4907,3.3567,0.1493,30
in,1,30,-7.2533,1.42,9026333.3,3.9251,3.1975,0.2767,30
in,1,31,-6.3533,0.9867,8815333.3,3.9528,3.2727,0.1737,30
in,2,1,-4.0,2.9133,8372333.3,4.6332,3.0483,0.3713,30
in,2,2,-5.7033,3.3033,9657000.0,4.3589,2.9823,0.2417,30
in,2,3,-6.3,2.34,10271333.3,4.2523,3.1432,0.182,30
in,2,4,-6.3867,2.3967,8119000.0,4.2402,3.5885,0.23,30
in,2,5,-7.2133,1.2133,10069333.3,3.7963,3.3534,0.2673,30
in,2,6,-6.22,2.11,10206333.3,4.0606,2.7249,0.2387,30
in,2,7,-4.41,3.0567,9527333.3,4.733,3.0136,0.283,30
in,2,8,-5.6133,3.1633,10105000.0,4.5265,2.8867,0.0853,30
in,2,9,-4.3433,3.3333,10796000.0,4.6446,3.1949,0.2297,30
in,2,10,-4.8167,2.9133,10004333.3,4.4669,3.38,0.1793,30
in,2,11,-5.6133,2.58,10337666.7,4.4122,3.2681,0.1967,30
in,2,12,-6.4467,2.5733,11337333.3,3.7562,3.2799,0.1447,30
in,2,13,-6.9633,1.6067,11678000.0,3.4618,3.0083,0.1617,30
in,2,14,-5.1167,2.9733,10535000.0,4.1479,3.192,0.1483,30
in,2,15,-4.2667,3.9033,10483666.7,4.4996,3.4494,0.1377,30
in,2,16,-4.08,3.4167,10319333.3,4.4817,3.242,0.2277,30
in,2,17,-5.0133,4.03,10797666.7,4.2288,3.237,0.3347,30
in,2,18,-4.6767,4.3267,12554666.7,4.2392,3.5366,0.1843,30
in,2,19,-4.44,5.0133,12827666.7,4.3716,3.5452,0.155,30
in,2,20,-2.32,6.66,10793333.3,5.412,3.107,0.2587,30
in,2,21,-1.4733,7.37,10436666.7,5.511,3.3,0.363,30
in,2,22,-0.86,6.5267,10133666.7,5.627,3.0649,0.39,30
in,2,23,-1.7767,6.64,12485666.7,5.4149,2.9231,0.1267,30
in,2,24,-2.1933,6.2367,11477666.7,5.1495,3.4243,0.3147,30
in,2,25,-2.47,6.3667,12931666.7,4.9323,3.6093,0.369,30
in,2,26,-2.6333,5.9867,12482666.7,5.0132,2.9981,0.3417,30
in,2,27,-1.2967,7.0867,11524000.0,5.8061,3.4305,0.4503,30
in,2,28,-3.16,7.1533,13003333.3,5.1844,3.0912,0.221,30
in,3,1,-1.0667,7.93,12024000.0,5.4397,3.3393,0.2807,30
in,3,2,-1.9067,6.1333,12831000.0,4.9742,3.2207,0.1773,30
in,3,3,-4.24,5.1333,13218000.0,4.4458,3.124,0.3003,30
in,3,4,-3.7333,6.3433,14511333.3,4.5212,2.8376,0.2133,30
in,3,5,-1.6467,7.9233,12079666.7,5.3488,3.2373,0.4137,30
in,3,6,-1.3167,7.9233,13856333.3,5.4749,3.4097,0.2023,30
in,3,7,-0.7,9.09,14326000.0,5.6071,3.3098,0.2577,30
in,3,8,0.4467,9.0167,13252333.3,5.7534,3.4595,0.2343,30
in,3,9,-0.6533,9.56,12773000.0,5.7597,3.4458,0.5163,30
in,3,10,-0.3533,9.1333,14280000.0,5.7303,3.4271,0.3307,30
in,3,11,-1.1233,9.5767,15105000.0,5.4926,3.0251,0.1677,30
in,3,12,-1.1633,9.0533,15112333.3,5.6307,3.0119,0.2853,30
in,3,13,0.1633,10.5367,14577333.3,6.0753,3.1319,0.3777,30
in,3,14,1.6967,11.83,14521000.0,6.8174,3.339,0.4037,30
in,3,15,0.79,12.0,15656000.0,6.3068,2.9705,0.1937,30
in,3,16,0.7067,11.85,15519000.0,6.2012,2.9684,0.1557,30
in,3,17,1.28,11.7967,15138000.0,6.2078,3.0646,0.1653,30
in,3,18,1.2233,11.3967,14079000.0,6.6388,2.9016,0.3987,30
in,3,19,1.56,11.5567,14315000.0,6.2994,3.266,0.4267,30
in,3,20,1.89,11.76,14866666.7,6.5493,3.3275,0.4047,30
in,3,21,1.18,11.8533,16918666.7,6.0209,3.2361,0.1093,30
in,3,22,0.7133,11.3867,16045000.0,5.9006,3.0251,0.201,30
in,3,23,1.7733,11.6567,15773000.0,6.5732,2.7337,0.409,30
in,3,24,2.5667,12.5267,15270333.3,6.7002,3.0649,0.2073,30
in,3,25,3.01,12.09,13744333.3,7.2916,3.7054,0.5117,30
in,3,26,1.5433,11.0833,16914666.7,6.503,3.2523,0.328,30
in,3,27,2.2233,12.84,16137000.0,6.7866,2.9554,0.2183,30
in,3,28,3.3967,12.98,14393333.3,7.6252,3.2875,0.4597,30
in,3,29,2.74,13.1967,15363333.3,7.0478,2.7986,0.359,30
in,3,30,3.4333,15.48,17513333.3,7.1133,3.1467,0.3047,30
in,3,31,4.9133,15.3733,14952666.7,8.0117,3.5169,0.317,30
in,4,1,3.2733,14.0833,17339333.3,7.0294,3.5734,0.3057,30
in,4,2,3.6867,15.25,18506000.0,6.9949,2.9942,0.229,30
in,4,3,5.4867,17.3367,16728333.3,8.0476,3.4267,0.419,30
in,4,4,4.2767,15.7433,15974333.3,7.8343,3.7264,0.2793,30
in,4,5,2.9733,14.0233,18520000.0,6.8744,3.1147,0.323,30
in,4,6,4.6733,15.1667,17722333.3,7.3787,3.4269,0.2417,30
in,4,7,5.6067,15.59,16966333.3,8.2295,3.3699,0.337,30
in,4,8,5.67,15.7967,17930333.3,8.6393,3.2365,0.524,30
in,4,9,4.2367,16.0033,18595666.7,8.0005,3.1841,0.4553,30
in,4,10,4.61,16.9133,18568000.0,7.6648,3.1697,0.279,30
in,4,11,6.98,18.4233,17430333.3,8.9909,3.3177,0.5517,30
in,4,12,6.7033,17.8867,19174000.0,8.3069,3.8828,0.296,30
in,4,13,6.33,16.7633,18734666.7,7.8942,3.3211,0.186,30
in,4,14,6.1333,18.2667,18757333.3,8.2553,3.0045,0.49,30
in,4,15,7.54,18.4167,18947666.7,8.9407,3.4097,0.3267,30
in,4,16,7.3833,18.75,18609000.0,9.1157,3.6855,0.372,30
in,4,17,6.2833,17.6133,18654333.3,8.6567,3.1309,0.316,30
in,4,18,6.85,19.2033,20481000.0,9.2112,2.7524,0.173,30
in,4,19,8.3067,19.74,18220666.7,9.4261,3.2567,0.3503,30
in,4,20,7.6533,18.3033,17366000.0,9.3776,3.2617,0.5923,30
in,4,21,7.0,17.4867,18485666.7,9.0403,3.0902,0.422,30
in,4,22,7.0333,17.43,19084000.0,8.5925,3.0368,0.3197,30
in,4,23,6.96,17.69,19271333.3,8.5248,3.2164,0.328,30
in,4,24,7.01,17.8733,19982333.3,8.3134,3.0256,0.251,30
in,4,25,8.66,18.3933,17822000.0,9.5019,3.3045,0.5737,30
in,4,26,6.97,18.8133,22268000.0,8.7832,3.3191,0.3777,30
in,4,27,7.0433,17.8067,19752000.0,8.1796,3.3393,0.2543,30
in,4,28,7.4233,17.9033,18050333.3,9.1447,3.2109,0.5863,30
in,4,29,8.5767,18.8267,17676333.3,9.835,2.9425,0.4693,30
in,4,30,9.5433,19.7667,18514333.3,10.745,3.3622,0.444,30
in,5,1,10.4267,20.37,17548000.0,11.4052,3.538,0.4737,30
in,5,2,10.78,20.0133,17735333.3,11.3496,3.2033,0.5677,30
in,5,3,10.1567,19.81,19271000.0,11.1209,2.6813,0.3647,30
in,5,4,10.1533,19.6633,19253000.0,10.768,2.6585,0.408,30
in,5,5,10.3233,20.8,19828333.3,11.2866,2.8568,0.3407,30
in,5,6,10.7833,21.7833,22154666.7,11.0906,2.7603,0.18,30
in,5,7,12.1867,22.1533,19477000.0,12.2335,2.977,0.371,30
in,5,8,11.3633,22.0433,19293000.0,12.3215,2.8407,0.489,30
in,5,9,12.6633,22.55,18158666.7,13.1294,3.2078,0.6513,30
in,5,10,12.0433,22.3633,21498000.0,12.7968,2.8891,0.4853,30
in,5,11,11.6933,22.2233,19024666.7,12.5033,3.1266,0.4607,30
in,5,12,10.9767,20.96,20326333.3,12.004,3.1822,0.3407,30
in,5,13,10.56,21.4033,20708666.7,11.6662,2.8132,0.31,30
in,5,14,11.5033,21.8467,19979000.0,12.1438,2.75,0.5087,30
in,5,15,11.64,21.55,19302333.3,12.0439,2.7893,0.37,30
in,5,16,12.4633,22.1467,20667666.7,12.9784,2.5941,0.296,30
in,5,17,13.0533,22.38,19554666.7,13.5635,2.7701,0.4947,30
in,5,18,12.9033,22.66,20500333.3,13.6808,2.9839,0.5503,30
in,5,19,12.87,23.6067,21041666.7,13.7825,2.6298,0.4177,30
in,5,20,13.0,22.97,21284333.3,13.6215,2.7759,0.1293,30
in,5,21,13.2833,22.9933,21779000.0,13.6517,2.8441,0.4533,30
in,5,22,12.74,23.5233,24285000.0,12.8461,2.5812,0.2217,30
in,5,23,12.9633,24.3467,23086333.3,13.0326,2.6504,0.2097,30
in,5,24,13.9233,24.65,22316333.3,14.249,2.6619,0.2397,30
in,5,25,14.7633,24.35,20260333.3,14.9261,2.9638,0.4927,30
in,5,26,14.4167,23.93,18833666.7,15.283,2.6226,0.551,30
in,5,27,14.7433,24.6033,20753666.7,15.6592,2.7093,0.4323,30
in,5,28,15.3567,25.0933,21299333.3,16.1256,2.7035,0.5107,30
in,5,29,15.09,25.55,23446333.3,15.6477,2.6707,0.2347,30
in,5,30,15.1633,25.8633,24069666.7,15.4175,2.4751,0.1877,30
in,5,31,16.0833,25.5233,23150666.7,16.3334,2.9698,0.435,30
in,6,1,15.74,24.8667,20847666.7,15.7781,2.6291,0.2787,30
in,6,2,15.7567,24.9133,21075666.7,15.9356,2.7711,0.3757,30
in,6,3,14.6867,24.6133,21331000.0,15.0164,2.3156,0.3003,30
in,6,4,15.1667,24.81,21994333.3,15.086,2.4538,0.3543,30
in,6,5,15.2867,25.6367,22351666.7,15.8218,2.5903,0.4017,30
in,6,6,15.23,25.5133,22784666.7,15.5414,2.5582,0.2707,30
in,6,7,16.04,26.1767,23445333.3,16.0503,2.7019,0.1357,30
in,6,8,16.49,26.37,22210000.0,16.4606,2.6109,0.3113,30
in,6,9,16.7167,26.9167,22390000.0,17.0115,2.5592,0.558,30
in,6,10,17.5433,26.7933,21917333.3,17.91,2.5786,0.438,30
in,6,11,18.0133,26.7067,20135333.3,18.6909,2.4854,0.7133,30
in,6,12,18.2167,26.99,22270333.3,18.8232,2.4993,0.4027,30
in,6,13,17.5733,27.0833,22952000.0,18.3689,2.4416,0.3957,30
in,6,14,17.1633,26.74,24840000.0,17.3515,2.4188,0.2363,30
in,6,15,16.9467,27.2633,24178000.0,17.0264,2.5508,0.366,30
in,6,16,17.9667,27.1967,22817333.3,17.9086,2.6667,0.374,30
